Respondent,FixID,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,SacID,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration,Saccade Direction,Paragraph1,Paragraph2,Paragraph3,Paragraph4,Paragraph5,Paragraph6,Text_Area,SubFigure1,SubFigure2,SubFigure3,Figure,Formula,Timestamp
Anonymous 17-11-22 21h53m,546.0,1716.0813,258.6695,212857.7435,213865.9817,1008.2382,0.4384,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,212861.896
Anonymous 17-11-22 21h53m,,,,,,,,679.0,213865.9817,213915.9869,50.0053,7.7785,302.5747,20526.8705,-18631.6562,182.5499,0,0,0,0,0,0,0,0,0,0,0,1,213878.4814
Anonymous 17-11-22 21h53m,,,,,,,,680.0,213924.3196,213932.6263,8.3067,,73.1599,8791.9794,,,0,0,0,0,0,0,0,0,0,0,0,1,213928.446
Anonymous 17-11-22 21h53m,547.0,1340.1889,266.4694,213932.6263,214040.9506,108.3243,0.2367,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,213936.8065
Anonymous 17-11-22 21h53m,,,,,,,,681.0,214040.9506,214049.2825,8.3319,,48.4303,4761.7644,,,0,0,0,0,0,0,0,0,0,0,0,1,214045.1052
Anonymous 17-11-22 21h53m,,,,,,,,682.0,214082.6093,214107.5908,24.9815,1.3744,80.8763,3765.7304,-3792.5606,197.071,0,0,0,0,0,0,0,0,0,0,0,1,214086.7889
Anonymous 17-11-22 21h53m,548.0,1262.0414,215.759,214107.5908,214365.9125,258.3217,0.1952,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,214111.7551
Anonymous 17-11-22 21h53m,,,,,,,,683.0,214365.9125,214390.9254,25.0129,0.8487,49.6386,4153.4768,-793.7649,349.5085,0,0,0,0,0,0,0,0,0,0,0,1,214370.0665
Anonymous 17-11-22 21h53m,549.0,1335.875,207.8438,214390.9254,214657.5467,266.6212,0.1887,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,214395.0919
Anonymous 17-11-22 21h53m,,,,,,,,684.0,214657.5467,214682.5262,24.9796,1.491,87.1718,5345.7482,-3095.9604,4.3683,0,0,0,0,0,0,0,0,0,0,0,1,214661.726
Anonymous 17-11-22 21h53m,550.0,1412.0516,219.0236,214682.5262,214990.8547,308.3285,0.2513,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,214686.6933
Anonymous 17-11-22 21h53m,,,,,,,,685.0,214990.8547,215007.505,16.6502,0.8274,75.0898,7339.4771,-179.792,359.2838,0,0,0,0,0,0,0,0,0,0,0,1,214995.0231
Anonymous 17-11-22 21h53m,551.0,1481.3257,229.2626,215007.505,215857.4129,849.9079,0.2263,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,215011.6853
Anonymous 17-11-22 21h53m,,,,,,,,686.0,215857.4129,215899.0753,41.6625,3.2336,123.7961,7826.5484,-5050.6092,358.1524,0,0,0,0,0,0,0,0,0,0,0,1,215861.5644
Anonymous 17-11-22 21h53m,552.0,1647.021,231.3801,215899.0753,216124.0657,224.9903,0.2914,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,215903.2261
Anonymous 17-11-22 21h53m,553.0,1591.1448,230.3828,216132.3971,216532.337,399.9399,0.2381,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,216136.563
Anonymous 17-11-22 21h53m,,,,,,,,688.0,216532.337,216557.3515,25.0145,1.1549,64.5945,5261.2266,-3530.6853,347.9777,0,0,0,0,0,0,0,0,0,0,0,1,216536.5162
Anonymous 17-11-22 21h53m,554.0,1654.8523,225.6023,216557.3515,216740.668,183.3165,0.1858,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,216561.516
Anonymous 17-11-22 21h53m,,,,,,,,689.0,216740.668,216748.9865,8.3185,,48.7165,2926.9926,,,0,0,0,0,0,0,0,0,0,0,0,1,216744.8371
Anonymous 17-11-22 21h53m,555.0,1712.672,235.548,216748.9865,217232.2458,483.2593,0.3672,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,216753.1359
Anonymous 17-11-22 21h53m,,,,,,,,690.0,217232.2458,217240.597,8.3512,,35.4294,2941.6261,,,0,0,0,0,0,0,0,0,0,0,0,1,217236.4118
Anonymous 17-11-22 21h53m,,,,,,,,691.0,217257.2553,217282.2392,24.9839,12.574,723.7679,75728.7088,-68472.587,149.1671,0,0,0,0,0,0,0,1,0,0,1,0,217261.4353
Anonymous 17-11-22 21h53m,556.0,1189.6095,591.9799,217282.2392,217415.5759,133.3367,0.3498,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,217294.773
Anonymous 17-11-22 21h53m,,,,,,,,692.0,217415.5759,217465.603,50.0271,1.2141,74.777,4815.6845,-3800.8982,57.2648,0,0,0,0,0,0,0,1,0,0,1,0,217419.7589
Anonymous 17-11-22 21h53m,557.0,1226.331,619.607,217465.603,217698.9172,233.3142,0.4387,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,217469.7773
Anonymous 17-11-22 21h53m,,,,,,,,693.0,217698.9172,217715.5282,16.611,0.6985,43.7083,4319.7773,-1354.3814,126.5289,0,0,0,0,0,0,0,1,0,0,1,0,217703.1298
Anonymous 17-11-22 21h53m,,,,,,,,694.0,217723.8601,217748.8564,24.9963,0.7754,46.5576,1401.329,-328.2445,312.8389,0,0,0,0,0,0,0,1,0,0,1,0,217728.0236
Anonymous 17-11-22 21h53m,558.0,1259.1089,609.8388,217748.8564,217832.1939,83.3375,0.4054,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,217753.0228
Anonymous 17-11-22 21h53m,,,,,,,,695.0,217832.1939,217840.5317,8.3378,,50.7872,5266.955,,,0,0,0,0,0,0,0,1,0,0,1,0,217836.3753
Anonymous 17-11-22 21h53m,559.0,1281.7513,588.9237,217840.5317,217923.851,83.3194,0.4201,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,217844.6881
Anonymous 17-11-22 21h53m,,,,,,,,696.0,217923.851,217940.5009,16.6498,0.3214,43.1468,2253.974,-600.7713,320.1944,0,0,0,0,0,0,0,1,0,0,1,0,217928.0012
Anonymous 17-11-22 21h53m,560.0,1305.82,604.7445,217940.5009,218448.8285,508.3277,0.366,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,217944.6683
Anonymous 17-11-22 21h53m,,,,,,,,697.0,218448.8285,218507.1053,58.2768,11.6846,461.8067,39331.3408,-34467.1502,316.2113,0,0,0,0,0,0,0,0,0,0,1,0,218452.9605
Anonymous 17-11-22 21h53m,561.0,1734.1431,204.1749,218507.1053,218648.7564,141.6511,0.3875,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,218511.2712
Anonymous 17-11-22 21h53m,,,,,,,,698.0,218648.7564,218657.0884,8.3319,,44.247,2812.4919,,,0,0,0,0,0,0,0,0,0,0,0,1,218652.9228
Anonymous 17-11-22 21h53m,,,,,,,,699.0,218707.0816,218732.1108,25.0293,0.885,48.317,2103.4388,-188.912,153.1302,0,0,0,0,0,0,0,0,0,0,0,1,218711.2485
Anonymous 17-11-22 21h53m,562.0,1742.882,247.0276,218732.1108,218923.758,191.6472,0.4325,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,218744.6141
Anonymous 17-11-22 21h53m,,,,,,,,700.0,218923.758,219023.7317,99.9736,13.2051,303.7406,11666.1367,-14539.5365,159.6689,0,0,0,0,0,0,0,0,0,0,0,0,218927.928
Anonymous 17-11-22 21h53m,,,,,,,,701.0,219032.0855,219107.0384,74.9529,1.9338,225.2626,14976.3543,-22239.9011,62.7529,0,0,0,0,0,0,0,1,0,0,1,0,219044.5989
Anonymous 17-11-22 21h53m,563.0,1216.07,597.6473,219107.0384,220206.9456,1099.9072,0.3646,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,219111.2046
Anonymous 17-11-22 21h53m,,,,,,,,702.0,220398.5878,220406.9091,8.3213,,44.0557,,,,0,0,0,0,0,0,0,1,0,0,1,0,220402.7288
Anonymous 17-11-22 21h53m,,,,,,,,703.0,220448.5984,220465.2209,16.6225,0.2852,43.7752,2101.7962,-1167.6023,132.0643,0,0,0,0,0,0,0,1,0,0,1,0,220452.7727
Anonymous 17-11-22 21h53m,564.0,1212.793,595.6439,220465.2209,220648.5403,183.3194,0.3031,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,220469.3883
Anonymous 17-11-22 21h53m,,,,,,,,704.0,220648.5403,220656.8742,8.3339,,42.2896,4207.0747,,,0,0,0,0,0,0,0,1,0,0,1,0,220652.7139
Anonymous 17-11-22 21h53m,,,,,,,,705.0,220831.8856,220873.5289,41.6433,0.7306,151.4132,767.9109,-9417.7547,196.3895,0,0,0,0,0,0,0,1,0,0,1,0,220844.3838
Anonymous 17-11-22 21h53m,,,,,,,,706.0,220890.1927,220915.1866,24.9939,0.9958,80.5465,6294.6787,-2851.0078,10.7289,0,0,0,0,0,0,0,1,0,0,1,0,220894.3803
Anonymous 17-11-22 21h53m,565.0,1225.032,586.7689,220915.1866,221173.4904,258.3038,0.2886,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,220919.3665
Anonymous 17-11-22 21h53m,,,,,,,,707.0,221173.4904,221206.8224,33.332,1.305,89.9589,6470.5045,-4033.9906,353.211,0,0,0,0,0,0,0,1,0,0,1,0,221177.672
Anonymous 17-11-22 21h53m,566.0,1297.2493,597.8093,221206.8224,221315.1276,108.3052,0.3459,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,221211.0032
Anonymous 17-11-22 21h53m,,,,,,,,708.0,221315.1276,221398.4519,83.3243,11.8974,303.6309,17196.8683,-28160.8532,319.8275,0,0,0,0,0,0,0,0,0,0,1,0,221319.2908
Anonymous 17-11-22 21h53m,567.0,1742.7028,238.1899,221398.4519,221906.7513,508.2994,0.3842,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,221402.6197
Anonymous 17-11-22 21h53m,,,,,,,,709.0,221906.7513,221965.0805,58.3292,12.4822,463.3,25896.0638,-23984.4796,149.747,0,0,0,0,0,0,0,0,0,0,0,0,221910.8942
Anonymous 17-11-22 21h53m,568.0,1222.7048,547.3869,221965.0805,222131.7182,166.6377,0.4526,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,221969.2718
Anonymous 17-11-22 21h53m,,,,,,,,710.0,222131.7182,222156.7312,25.013,1.0127,59.8252,4158.8758,-2240.2985,71.5651,0,0,0,0,0,0,0,1,0,0,1,0,222135.8677
Anonymous 17-11-22 21h53m,569.0,1264.0111,604.1976,222156.7312,222323.3654,166.6342,0.3914,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,222169.2255
Anonymous 17-11-22 21h53m,,,,,,,,711.0,222323.3654,222340.0501,16.6847,0.4737,48.7693,2273.4118,-776.0415,1.2454,0,0,0,0,0,0,0,1,0,0,1,0,222327.5237
Anonymous 17-11-22 21h53m,570.0,1306.0298,612.2503,222340.0501,222556.673,216.6229,0.1854,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,222352.5495
Anonymous 17-11-22 21h53m,,,,,,,,712.0,222556.673,222565.018,8.3449,,35.5607,3658.7327,,,0,0,0,0,0,0,0,1,0,0,1,0,222560.8548
Anonymous 17-11-22 21h53m,,,,,,,,713.0,222573.337,222631.6497,58.3127,6.4228,212.1037,19980.7153,-15916.5863,303.4862,0,0,0,0,0,0,0,0,0,0,1,0,222577.493
Anonymous 17-11-22 21h53m,571.0,1487.6875,342.9512,222631.6497,222756.6639,125.0141,0.2745,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,222635.813
Anonymous 17-11-22 21h53m,,,,,,,,714.0,222756.6639,222789.9791,33.3153,4.3363,180.5283,10499.5633,-5315.2794,136.3593,0,0,0,0,0,0,0,0,0,0,1,0,222760.81
Anonymous 17-11-22 21h53m,572.0,1343.4774,481.4581,222789.9791,222998.2737,208.2946,0.3904,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,222794.1558
Anonymous 17-11-22 21h53m,,,,,,,,715.0,222998.2737,223006.6289,8.3552,,91.6611,9588.4438,,,0,0,0,0,0,0,0,1,0,0,1,0,223002.4408
Anonymous 17-11-22 21h53m,573.0,1301.3991,541.2062,223006.6289,223089.9458,83.3169,0.0799,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,223010.817
Anonymous 17-11-22 21h53m,,,,,,,,716.0,223089.9458,223098.2787,8.333,,58.1693,5898.507,,,0,0,0,0,0,0,0,1,0,0,1,0,223094.1263
Anonymous 17-11-22 21h53m,,,,,,,,718.0,223173.284,223264.93,91.646,10.2305,500.8316,52790.2884,-52105.2436,312.5193,0,0,0,0,0,0,0,0,0,0,0,1,223185.7786
Anonymous 17-11-22 21h53m,,,,,,,,719.0,223273.2566,223306.6035,33.3469,1.7479,81.9918,4882.9103,-5988.5696,90.6821,0,0,0,0,0,0,0,0,0,0,0,1,223277.4227
Anonymous 17-11-22 21h53m,574.0,1658.5962,216.2665,223306.6035,223573.2466,266.6431,0.2243,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,223310.7498
Anonymous 17-11-22 21h53m,,,,,,,,720.0,223573.2466,223589.9104,16.6638,1.7175,104.8699,9497.7753,-2375.4815,150.7756,0,0,0,0,0,0,0,0,0,0,0,1,223577.4107
Anonymous 17-11-22 21h53m,575.0,1579.8574,232.3044,223589.9104,223981.5172,391.6068,0.2835,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,223594.0766
Anonymous 17-11-22 21h53m,,,,,,,,721.0,223981.5172,223998.1941,16.6769,1.0755,70.4457,5070.1309,-2724.8402,345.9638,0,0,0,0,0,0,0,0,0,0,0,1,223985.6673
Anonymous 17-11-22 21h53m,576.0,1642.9999,220.2232,223998.1941,224239.8177,241.6236,0.2375,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,224010.6931
Anonymous 17-11-22 21h53m,,,,,,,,722.0,224239.8177,224264.802,24.9843,2.401,136.472,8711.0647,-9242.149,129.8696,0,0,0,0,0,0,0,0,0,0,0,1,224243.9963
Anonymous 17-11-22 21h53m,577.0,1557.1141,319.532,224264.802,224423.1484,158.3464,0.3442,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,224268.9664
Anonymous 17-11-22 21h53m,,,,,,,,723.0,224423.1484,224456.5013,33.3529,3.2491,160.5437,6436.6783,-8959.6083,182.7613,0,0,0,0,0,0,0,0,0,0,0,1,224427.3195
Anonymous 17-11-22 21h53m,578.0,1393.7574,294.0567,224456.5013,224823.1039,366.6027,0.346,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,224460.6436
Anonymous 17-11-22 21h53m,,,,,,,,724.0,224823.1039,224831.439,8.3351,,42.8074,2154.5122,,,0,0,0,0,0,0,0,0,0,0,0,1,224827.2755
Anonymous 17-11-22 21h53m,579.0,1433.6014,286.1308,224831.439,225131.3974,299.9584,0.2292,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,224835.6026
Anonymous 17-11-22 21h53m,,,,,,,,725.0,225131.3974,225156.3928,24.9954,1.5224,87.9039,5493.7487,-5949.4882,343.7866,0,0,0,0,0,0,0,0,0,0,0,1,225135.5748
Anonymous 17-11-22 21h53m,580.0,1491.8814,288.5163,225156.3928,225689.6764,533.2836,0.2979,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,225160.5648
Anonymous 17-11-22 21h53m,,,,,,,,726.0,225689.6764,225706.3408,16.6644,1.1374,69.874,7031.4997,,173.1987,0,0,0,0,0,0,0,0,0,0,0,1,225693.8427
Anonymous 17-11-22 21h53m,581.0,1437.7354,287.1316,225706.3408,225939.6296,233.2888,0.2598,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,225710.5065
Anonymous 17-11-22 21h53m,,,,,,,,727.0,225939.6296,225956.2976,16.668,0.7758,49.7677,4018.7665,-1100.9802,40.684,0,0,0,0,0,0,0,0,0,0,0,1,225943.8092
Anonymous 17-11-22 21h53m,582.0,1485.091,289.6675,225956.2976,226239.5843,283.2867,0.2257,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,225960.4491
Anonymous 17-11-22 21h53m,,,,,,,,728.0,226239.5843,226256.2787,16.6945,0.2699,47.4535,3060.8185,,182.2026,0,0,0,0,0,0,0,0,0,0,0,1,226243.7502
Anonymous 17-11-22 21h53m,583.0,1452.0271,293.9599,226256.2787,226489.5701,233.2913,0.2626,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,226260.4451
Anonymous 17-11-22 21h53m,,,,,,,,729.0,226489.5701,226514.5689,24.9989,1.0318,59.1834,5245.8041,-2905.7782,341.2001,0,0,0,0,0,0,0,0,0,0,0,1,226493.7215
Anonymous 17-11-22 21h53m,584.0,1512.1393,290.179,226514.5689,226881.195,366.6261,0.2258,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,226518.7478
Anonymous 17-11-22 21h53m,,,,,,,,730.0,226881.195,226897.8407,16.6457,1.0458,64.6797,5737.9604,-3336.1838,0.0,0,0,0,0,0,0,0,0,0,0,0,1,226885.3745
Anonymous 17-11-22 21h53m,585.0,1548.6146,299.1543,226897.8407,227014.5256,116.6849,0.2727,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,226902.0056
Anonymous 17-11-22 21h53m,,,,,,,,731.0,227014.5256,227031.1767,16.6511,0.4944,42.7314,3269.9187,,14.6209,0,0,0,0,0,0,0,0,0,0,0,1,227018.6889
Anonymous 17-11-22 21h53m,586.0,1587.8788,292.9716,227031.1767,227331.1579,299.9812,0.2559,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,227035.358
Anonymous 17-11-22 21h53m,,,,,,,,732.0,227331.1579,227381.149,49.9911,1.8012,57.722,2806.0078,-2059.2548,37.9333,0,0,0,0,0,0,0,0,0,0,0,0,227335.3306
Anonymous 17-11-22 21h53m,587.0,1642.5417,380.5417,227381.149,227481.1128,99.9639,0.2009,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,227385.3093
Anonymous 17-11-22 21h53m,,,,,,,,733.0,227481.1128,227522.7991,41.6862,3.2064,103.1486,7270.2793,-4458.6714,213.6901,0,0,0,0,0,0,0,0,0,0,0,0,227485.2815
Anonymous 17-11-22 21h53m,588.0,1510.8588,292.7765,227522.7991,227931.0935,408.2945,0.3663,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,227526.9639
Anonymous 17-11-22 21h53m,,,,,,,,734.0,227931.0935,227956.0687,24.9752,3.3344,189.2224,10528.1523,-12730.204,339.7575,0,0,0,0,0,0,0,0,0,0,0,1,227935.2613
Anonymous 17-11-22 21h53m,589.0,1649.2023,238.0595,227956.0687,228139.3927,183.324,0.2086,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,227968.5764
Anonymous 17-11-22 21h53m,,,,,,,,735.0,228139.3927,228156.0405,16.6478,1.2128,80.0577,8149.928,-3175.9005,139.8793,0,0,0,0,0,0,0,0,0,0,0,1,228143.546
Anonymous 17-11-22 21h53m,,,,,,,,736.0,228164.3983,228172.7481,8.3498,,36.2728,2812.2258,,,0,0,0,0,0,0,0,0,0,0,0,1,228168.5889
Anonymous 17-11-22 21h53m,590.0,1588.2753,292.618,228172.7481,228422.6962,249.9481,0.2172,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,228176.9073
Anonymous 17-11-22 21h53m,,,,,,,,737.0,228589.3778,228655.989,66.6112,5.6024,225.2816,16556.9059,-13249.1755,201.4072,0,0,0,0,0,0,1,0,0,0,0,0,228601.8529
Anonymous 17-11-22 21h53m,591.0,526.3356,552.2198,228655.989,228797.6615,141.6725,0.4223,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,228660.1618
Anonymous 17-11-22 21h53m,,,,,,,,738.0,228797.6615,228880.9728,83.3112,7.3009,281.6795,20685.1016,-22109.4383,178.5518,0,0,0,0,0,0,1,0,0,0,0,0,228801.8558
Anonymous 17-11-22 21h53m,,,,,,,,739.0,228889.3043,228905.9733,16.669,1.015,61.8851,5234.3705,,46.6366,0,0,0,0,0,0,1,0,0,0,0,0,228893.4834
Anonymous 17-11-22 21h53m,592.0,206.6754,578.4194,228905.9733,229205.937,299.9636,0.2317,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,228910.1584
Anonymous 17-11-22 21h53m,,,,,,,,740.0,229205.937,229222.5943,16.6573,1.9602,135.6023,13053.0742,,272.712,0,0,0,0,0,0,1,0,0,0,0,0,229210.0987
Anonymous 17-11-22 21h53m,593.0,218.784,462.1356,229222.5943,229414.2578,191.6635,0.231,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,229226.7671
Anonymous 17-11-22 21h53m,,,,,,,,741.0,229414.2578,229430.9314,16.6736,0.6829,45.9022,3160.6098,,116.9522,0,0,1,0,0,0,1,0,0,0,0,0,229418.4147
Anonymous 17-11-22 21h53m,594.0,182.6665,477.6551,229430.9314,229630.8739,199.9425,0.1896,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,229443.3944
Anonymous 17-11-22 21h53m,,,,,,,,742.0,229630.8739,229672.5771,41.7032,4.0671,172.1737,10486.2131,-8115.179,351.1104,0,0,1,0,0,0,1,0,0,0,0,0,229635.0416
Anonymous 17-11-22 21h53m,595.0,422.2755,462.8544,229672.5771,229914.2492,241.6721,0.2532,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,229676.7848
Anonymous 17-11-22 21h53m,,,,,,,,743.0,229914.2492,229947.5562,33.3069,5.3988,290.6421,16327.5657,-10062.1235,2.9581,0,0,0,0,0,0,1,0,0,0,0,0,229926.7162
Anonymous 17-11-22 21h53m,596.0,718.884,503.2672,229947.5562,230189.1595,241.6033,0.3347,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,229951.6727
Anonymous 17-11-22 21h53m,,,,,,,,744.0,230189.1595,230230.821,41.6615,6.9611,374.4616,34642.6351,-36999.4148,190.5624,0,0,0,0,0,0,1,0,0,0,0,0,230201.7042
Anonymous 17-11-22 21h53m,597.0,375.6894,459.7637,230230.821,230405.8164,174.9954,0.1963,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,230234.9732
Anonymous 17-11-22 21h53m,,,,,,,,745.0,230405.8164,230422.4683,16.6519,0.9581,74.0644,7666.4467,,358.1524,0,0,1,0,0,0,1,0,0,0,0,0,230409.9829
Anonymous 17-11-22 21h53m,598.0,441.125,460.146,230422.4683,230630.7922,208.3239,0.2687,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,230426.6201
Anonymous 17-11-22 21h53m,,,,,,,,746.0,230630.7922,230647.4544,16.6622,2.1578,130.8506,14031.7363,-531.2971,181.6366,0,0,1,0,0,0,1,0,0,0,0,0,230634.9815
Anonymous 17-11-22 21h53m,599.0,319.8883,471.1995,230647.4544,230914.0939,266.6394,0.2442,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,230651.6303
Anonymous 17-11-22 21h53m,,,,,,,,747.0,230914.0939,230930.7284,16.6346,1.1725,91.4457,7421.3909,-3165.4068,165.7189,0,0,1,0,0,0,1,0,0,0,0,0,230918.2589
Anonymous 17-11-22 21h53m,600.0,250.9052,464.1035,230930.7284,231180.7461,250.0176,0.2087,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,230934.8959
Anonymous 17-11-22 21h53m,,,,,,,,748.0,231180.7461,231205.7289,24.9828,1.9341,108.3218,7284.5647,-5063.454,165.4436,0,0,1,0,0,0,1,0,0,0,0,0,231184.926
Anonymous 17-11-22 21h53m,601.0,155.8151,483.3046,231205.7289,231455.6713,249.9424,0.2486,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,231218.2356
Anonymous 17-11-22 21h53m,,,,,,,,749.0,231455.6713,231480.684,25.0127,1.012,56.5923,2352.6816,-2171.6644,353.2388,0,0,1,0,0,0,1,0,0,0,0,0,231468.1697
Anonymous 17-11-22 21h53m,602.0,232.124,470.9125,231480.684,231730.6555,249.9715,0.3788,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,231484.8643
Anonymous 17-11-22 21h53m,,,,,,,,750.0,231730.6555,231763.9781,33.3226,1.8161,167.6734,16479.8259,-9457.1472,353.1572,0,0,1,0,0,0,1,0,0,0,0,0,231734.8366
Anonymous 17-11-22 21h53m,603.0,368.2161,469.7087,231763.9781,232180.591,416.6129,0.2141,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,231776.4977
Anonymous 17-11-22 21h53m,604.0,415.5962,463.0332,232188.9377,232355.5857,166.648,0.2804,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,232193.1176
Anonymous 17-11-22 21h53m,,,,,,,,752.0,232355.5857,232363.9201,8.3344,,31.6323,2346.1973,,,0,0,1,0,0,0,1,0,0,0,0,0,232359.7646
Anonymous 17-11-22 21h53m,605.0,451.29,455.02,232363.9201,232572.2308,208.3107,0.138,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,232368.0757
Anonymous 17-11-22 21h53m,,,,,,,,753.0,232572.2308,232605.5701,33.3393,5.8286,223.9288,11658.1033,-4738.7604,174.5597,0,0,1,0,0,0,1,0,0,0,0,0,232576.3811
Anonymous 17-11-22 21h53m,606.0,161.7593,484.4895,232605.5701,233038.9037,433.3336,0.3227,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,232618.0756
Anonymous 17-11-22 21h53m,,,,,,,,754.0,233038.9037,233055.4936,16.5899,1.6438,97.8359,10747.2694,,91.8012,0,0,0,0,0,0,1,0,0,0,0,0,233043.1134
Anonymous 17-11-22 21h53m,607.0,163.25,575.8949,233055.4936,233222.1617,166.6682,0.2862,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,233068.0034
Anonymous 17-11-22 21h53m,,,,,,,,755.0,233222.1617,233263.8742,41.7125,10.5173,434.014,26849.4627,-16103.5316,345.7595,0,0,0,0,0,0,1,0,0,0,0,0,233226.3258
Anonymous 17-11-22 21h53m,608.0,674.636,449.665,233263.8742,233455.4543,191.58,0.2042,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,233268.0107
Anonymous 17-11-22 21h53m,,,,,,,,756.0,233455.4543,233538.786,83.3318,17.3563,694.3234,38390.6928,-39069.9092,348.1946,0,0,0,0,0,0,0,0,0,0,0,0,233459.6173
Anonymous 17-11-22 21h53m,,,,,,,,757.0,233547.1375,233555.477,8.3396,,51.9976,4527.3171,,,0,0,0,0,0,0,0,0,0,0,0,1,233551.3158
Anonymous 17-11-22 21h53m,609.0,1513.4477,265.0449,233555.477,233747.1039,191.6269,0.2565,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,233559.6382
Anonymous 17-11-22 21h53m,,,,,,,,758.0,233747.1039,233772.0986,24.9947,0.5812,47.2641,1654.4929,,3.0665,0,0,0,0,0,0,0,0,0,0,0,1,233751.2485
Anonymous 17-11-22 21h53m,610.0,1569.4,290.78,233772.0986,233980.4213,208.3227,0.1545,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,233776.2773
Anonymous 17-11-22 21h53m,,,,,,,,759.0,233980.4213,233997.0597,16.6384,0.639,47.9806,3821.0336,,202.8337,0,0,0,0,0,0,0,0,0,0,0,1,233984.5899
Anonymous 17-11-22 21h53m,,,,,,,,760.0,234013.7418,234030.4019,16.6601,0.0519,38.3306,1928.633,,36.8699,0,0,0,0,0,0,0,0,0,0,0,1,234017.8985
